date,value,ma_value,lg_ma_value
1/9/2022 6:00,2.16E+03,1.65E+03,3.173283415
1/9/2022 7:00,2.19E+03,1.81E+03,3.089316237
1/9/2022 8:00,1.69E+03,1.81E+03,2.962763826
1/9/2022 9:00,1.26E+03,1.74E+03,2.821404341
1/9/2022 10:00,1.07E+03,1.63E+03,2.660865478
1/9/2022 11:00,5.72E+02,1.49E+03,2.452042128
1/9/2022 12:00,5.88E+02,1.23E+03,2.278372474
1/9/2022 13:00,3.27E+02,9.18E+02,1.99343623
1/9/2022 14:00,1.60E+02,6.63E+02,1.944482672
1/9/2022 15:00,3.10E+01,4.58E+02,2.43350315
1/9/2022 16:00,2.10E+01,2.83E+02,2.792041311
1/9/2022 17:00,1.20E+01,1.90E+02,2.916102862
1/9/2022 18:00,4.00E+01,9.85E+01,3.030329806
1/9/2022 19:00,2.64E+02,8.80E+01,3.111934276
1/9/2022 20:00,1.26E+03,2.71E+02,3.152288344
1/9/2022 21:00,2.12E+03,6.20E+02,3.152797781
1/9/2022 22:00,1.25E+03,8.24E+02,3.118374967
1/9/2022 23:00,1.50E+03,1.07E+03,3.119475841
1/10/2022 0:00,1.37E+03,1.29E+03,3.12926011
1/10/2022 1:00,1.02E+03,1.42E+03,3.166331422
1/10/2022 2:00,1.27E+03,1.42E+03,3.213960237
1/10/2022 3:00,1.47E+03,1.31E+03,3.209515015
1/10/2022 4:00,1.27E+03,1.32E+03,3.197280558
1/10/2022 5:00,1.68E+03,1.35E+03,3.1811287
1/10/2022 6:00,2.09E+03,1.47E+03,3.123579441
1/10/2022 7:00,2.04E+03,1.64E+03,3.017311644
1/10/2022 8:00,1.17E+03,1.62E+03,2.867663868
1/10/2022 9:00,1.20E+03,1.58E+03,2.75076545
1/10/2022 10:00,9.25E+02,1.52E+03,2.574802661
1/10/2022 11:00,5.50E+02,1.33E+03,2.361413016
1/10/2022 12:00,3.59E+02,1.04E+03,2.146644745
1/10/2022 13:00,2.20E+02,7.37E+02,1.942834494
1/10/2022 14:00,1.26E+02,5.63E+02,1.890234666
1/10/2022 15:00,7.40E+01,3.76E+02,2.447158031
1/10/2022 16:00,5.00E+01,2.30E+02,2.825642454
1/10/2022 17:00,1.20E+01,1.40E+02,2.971275849
1/10/2022 18:00,4.40E+01,8.77E+01,3.064083436
1/10/2022 19:00,1.60E+02,7.77E+01,3.138302698
1/10/2022 20:00,1.34E+03,2.80E+02,3.178833117
1/10/2022 21:00,2.41E+03,6.69E+02,3.177873032
1/10/2022 22:00,1.65E+03,9.36E+02,3.11876059
1/10/2022 23:00,1.35E+03,1.16E+03,3.101918834
1/11/2022 0:00,1.34E+03,1.38E+03,3.117105503
1/11/2022 1:00,9.67E+02,1.51E+03,3.160218347
1/11/2022 2:00,1.32E+03,1.51E+03,3.211298567
1/11/2022 3:00,1.26E+03,1.31E+03,3.206376063
1/11/2022 4:00,1.35E+03,1.26E+03,3.207724107
1/11/2022 5:00,1.62E+03,1.31E+03,3.193588341
1/11/2022 6:00,2.16E+03,1.45E+03,3.151523068
1/11/2022 7:00,2.05E+03,1.63E+03,3.044735697
1/11/2022 8:00,1.21E+03,1.61E+03,2.913460624
1/11/2022 9:00,1.29E+03,1.61E+03,2.82031095
1/11/2022 10:00,1.04E+03,1.56E+03,2.653694795
1/11/2022 11:00,7.55E+02,1.42E+03,2.446640706
1/11/2022 12:00,3.06E+02,1.11E+03,2.199114962
1/11/2022 13:00,3.15E+02,8.19E+02,2.066325925
1/11/2022 14:00,2.61E+02,6.61E+02,1.84094208
1/11/2022 15:00,2.60E+01,4.51E+02,2.149219113
1/11/2022 16:00,1.50E+01,2.80E+02,2.67669361
1/11/2022 17:00,2.60E+01,1.58E+02,2.835161911
1/11/2022 18:00,5.60E+01,1.17E+02,2.881099218
1/11/2022 19:00,3.20E+01,6.93E+01,2.994683677
1/11/2022 20:00,6.91E+02,1.41E+02,3.074023654
1/11/2022 21:00,2.03E+03,4.75E+02,3.090786928
1/11/2022 22:00,1.27E+03,6.84E+02,2.988410302
1/11/2022 23:00,4.84E+02,7.61E+02,2.914519449
1/12/2022 8:00,1.42E+03,9.88E+02,2.889021422
1/12/2022 9:00,1.22E+03,1.19E+03,2.742986833
1/12/2022 10:00,9.71E+02,1.23E+03,2.561697533
1/12/2022 11:00,4.77E+02,9.74E+02,2.311400633
1/12/2022 12:00,3.56E+02,8.21E+02,2.201397124
1/12/2022 13:00,2.03E+02,7.75E+02,2.52026513
1/12/2022 14:00,9.30E+01,5.53E+02,2.808998248
1/12/2022 15:00,8.70E+01,3.65E+02,2.935507266
1/12/2022 16:00,1.30E+01,2.05E+02,3.03375873
1/12/2022 19:00,2.02E+02,1.59E+02,3.126672449
1/12/2022 20:00,1.39E+03,3.31E+02,3.16879202
1/12/2022 21:00,2.08E+03,6.44E+02,3.172700209
1/12/2022 22:00,1.40E+03,8.62E+02,3.130333768
1/12/2022 23:00,1.40E+03,1.08E+03,3.121121937
1/13/2022 0:00,1.56E+03,1.34E+03,3.131404779
1/13/2022 1:00,1.02E+03,1.48E+03,3.14973216
1/13/2022 2:00,1.47E+03,1.49E+03,3.201852121
1/13/2022 3:00,1.25E+03,1.35E+03,3.20094165
1/13/2022 4:00,1.23E+03,1.32E+03,3.194051588
1/13/2022 5:00,1.59E+03,1.35E+03,3.187050451
1/13/2022 6:00,1.91E+03,1.41E+03,3.140560415
1/13/2022 7:00,2.10E+03,1.59E+03,3.059058277
1/13/2022 8:00,1.45E+03,1.59E+03,2.941262909
1/13/2022 9:00,1.10E+03,1.56E+03,2.831443159
1/13/2022 10:00,1.08E+03,1.54E+03,2.707570176
1/13/2022 11:00,6.53E+02,1.38E+03,2.529130797
1/13/2022 12:00,4.91E+02,1.15E+03,2.369215857
1/13/2022 13:00,4.67E+02,8.74E+02,2.220979291
1/13/2022 14:00,2.79E+02,6.78E+02,2.12926011
1/13/2022 15:00,9.00E+01,5.10E+02,2.452042128
1/13/2022 16:00,4.90E+01,3.38E+02,2.803798408
1/13/2022 17:00,2.80E+01,2.34E+02,2.961421094
1/13/2022 18:00,8.50E+01,1.66E+02,3.044147621
1/13/2022 19:00,2.77E+02,1.35E+02,3.115444083
1/13/2022 20:00,1.17E+03,2.83E+02,3.169282472
1/13/2022 21:00,2.21E+03,6.37E+02,3.181367127
1/13/2022 22:00,1.72E+03,9.15E+02,3.136720567
1/13/2022 23:00,1.18E+03,1.11E+03,3.133006358
1/14/2022 0:00,1.27E+03,1.30E+03,3.155336037
1/14/2022 1:00,1.31E+03,1.48E+03,3.201397124
1/14/2022 2:00,1.42E+03,1.52E+03,3.237627506
1/14/2022 3:00,1.32E+03,1.37E+03,3.237208505
1/14/2022 4:00,1.65E+03,1.36E+03,3.230874492
1/14/2022 5:00,1.61E+03,1.43E+03,3.202760687
1/14/2022 6:00,2.23E+03,1.59E+03,3.159165997
1/14/2022 7:00,2.14E+03,1.73E+03,3.058552549
1/14/2022 8:00,1.41E+03,1.73E+03,2.934077419
1/14/2022 9:00,1.17E+03,1.70E+03,2.824993122
1/14/2022 10:00,1.01E+03,1.60E+03,2.690786555
1/14/2022 11:00,6.96E+02,1.44E+03,2.54941201
1/14/2022 12:00,4.40E+02,1.14E+03,2.407674109
1/14/2022 13:00,4.29E+02,8.59E+02,2.27338714
1/14/2022 14:00,2.65E+02,6.68E+02,2.175608441
1/14/2022 15:00,1.04E+02,4.91E+02,2.397360563
1/14/2022 16:00,1.92E+02,3.54E+02,2.713770462
1/14/2022 17:00,1.04E+02,2.56E+02,2.871378316
1/14/2022 18:00,3.20E+01,1.88E+02,3.027892985
1/14/2022 19:00,2.02E+02,1.50E+02,3.124178055
1/14/2022 20:00,8.64E+02,2.50E+02,3.182984967
1/14/2022 21:00,1.71E+03,5.17E+02,3.212631441
1/14/2022 22:00,1.55E+03,7.44E+02,3.205925784
1/14/2022 23:00,2.04E+03,1.07E+03,3.198198729
1/15/2022 0:00,1.62E+03,1.33E+03,3.173671785
1/15/2022 1:00,1.36E+03,1.52E+03,3.172213604
1/15/2022 2:00,1.51E+03,1.63E+03,3.185164261
1/15/2022 3:00,1.56E+03,1.61E+03,3.177055287
1/15/2022 4:00,1.38E+03,1.58E+03,3.174156759
1/15/2022 5:00,1.52E+03,1.49E+03,3.168301015
1/15/2022 6:00,1.59E+03,1.49E+03,3.12926011
1/15/2022 7:00,1.63E+03,1.53E+03,3.065766388
1/15/2022 8:00,1.34E+03,1.50E+03,2.980306438
1/15/2022 9:00,1.50E+03,1.49E+03,2.8872421
1/15/2022 10:00,1.26E+03,1.47E+03,2.738119632
1/15/2022 11:00,7.60E+02,1.35E+03,2.544068044
1/15/2022 12:00,4.91E+02,1.16E+03,2.357617264
1/15/2022 13:00,3.83E+02,9.56E+02,2.171726454
1/15/2022 14:00,2.34E+02,7.71E+02,2.085766127
1/15/2022 15:00,1.55E+02,5.47E+02,2.371375763
1/15/2022 16:00,7.70E+01,3.50E+02,2.689604801
1/15/2022 17:00,2.70E+01,2.28E+02,2.858236335
1/15/2022 18:00,1.50E+01,1.49E+02,2.990634797
1/15/2022 19:00,2.23E+02,1.22E+02,3.0978933
1/15/2022 20:00,9.14E+02,2.35E+02,3.147367108
1/15/2022 21:00,1.68E+03,4.89E+02,3.176091259
1/15/2022 22:00,1.47E+03,7.22E+02,3.181843588
1/15/2022 23:00,1.57E+03,9.79E+02,3.20996159
1/16/2022 0:00,1.66E+03,1.25E+03,3.207724107
1/16/2022 1:00,1.13E+03,1.40E+03,3.247564134
1/16/2022 2:00,1.49E+03,1.50E+03,3.275311355
1/16/2022 3:00,1.80E+03,1.52E+03,3.26245109
1/16/2022 4:00,2.08E+03,1.62E+03,3.239299479
1/16/2022 5:00,1.52E+03,1.61E+03,3.186956335
1/16/2022 6:00,2.59E+03,1.77E+03,3.142806456
1/16/2022 7:00,1.83E+03,1.89E+03,3.002238078
1/16/2022 8:00,1.16E+03,1.83E+03,2.865005215
1/16/2022 9:00,1.23E+03,1.74E+03,2.75037981
1/16/2022 10:00,8.98E+02,1.54E+03,2.568592804
1/16/2022 11:00,6.28E+02,1.39E+03,2.369215857
1/16/2022 12:00,2.85E+02,1.01E+03,2.121669252
1/16/2022 13:00,1.96E+02,7.33E+02,1.934498451
1/16/2022 14:00,1.40E+02,5.63E+02,1.975431809
1/16/2022 15:00,7.50E+01,3.70E+02,2.464141655
1/16/2022 16:00,8.00E+01,2.34E+02,2.773542665
1/16/2022 17:00,1.80E+01,1.32E+02,2.895974732
1/16/2022 18:00,7.00E+00,8.60E+01,2.999565488
1/16/2022 19:00,2.47E+02,9.45E+01,3.082007011
1/16/2022 20:00,1.32E+03,2.91E+02,3.134602053
1/16/2022 21:00,1.89E+03,5.94E+02,3.136720567
1/16/2022 22:00,1.24E+03,7.87E+02,3.120025233
1/16/2022 23:00,1.29E+03,9.99E+02,3.129797271
1/17/2022 0:00,1.26E+03,1.21E+03,3.135662602
1/17/2022 1:00,1.18E+03,1.36E+03,3.177055287
1/17/2022 2:00,1.36E+03,1.37E+03,3.217045041
1/17/2022 3:00,1.58E+03,1.32E+03,3.211298567
1/17/2022 4:00,1.42E+03,1.35E+03,3.191730393
1/17/2022 5:00,1.40E+03,1.37E+03,3.173671785
1/17/2022 6:00,2.08E+03,1.50E+03,3.130387382
1/17/2022 7:00,2.05E+03,1.65E+03,3.028164419
1/17/2022 8:00,1.23E+03,1.63E+03,2.885738048
1/17/2022 9:00,1.15E+03,1.56E+03,2.772443957
1/17/2022 10:00,1.04E+03,1.49E+03,2.62651145
1/17/2022 11:00,5.51E+02,1.35E+03,2.408239965
1/17/2022 12:00,3.81E+02,1.07E+03,2.219235134
1/17/2022 13:00,2.60E+02,7.69E+02,2.172213604
1/17/2022 14:00,1.71E+02,5.92E+02,2.460396637
1/17/2022 15:00,1.36E+02,4.23E+02,2.821840927
1/17/2022 16:00,3.70E+01,2.56E+02,2.94242147
1/17/2022 17:00,9.00E+00,1.66E+02,3.049734732
1/17/2022 19:00,2.79E+02,1.49E+02,3.144003075
1/17/2022 20:00,1.10E+03,2.89E+02,3.194976603
1/17/2022 21:00,2.42E+03,6.64E+02,3.205023822
1/17/2022 22:00,1.41E+03,8.76E+02,3.142493751
1/17/2022 23:00,1.51E+03,1.12E+03,3.116275588
1/18/2022 0:00,1.64E+03,1.39E+03,3.107323052
1/18/2022 1:00,1.32E+03,1.57E+03,3.111822388
1/18/2022 2:00,1.32E+03,1.60E+03,3.12558969
1/18/2022 3:00,1.13E+03,1.39E+03,3.103746723
1/18/2022 4:00,9.22E+02,1.31E+03,3.102033302
1/18/2022 5:00,1.35E+03,1.28E+03,3.088254248
1/18/2022 6:00,1.72E+03,1.29E+03,3.030397301
1/18/2022 7:00,1.57E+03,1.34E+03,2.915927212
1/18/2022 8:00,9.27E+02,1.27E+03,2.780797196
1/18/2022 9:00,1.10E+03,1.26E+03,2.657852285
1/18/2022 10:00,6.85E+02,1.23E+03,2.450505708
1/18/2022 11:00,4.33E+02,1.07E+03,2.227458195
1/18/2022 12:00,2.29E+02,8.24E+02,1.994170456
1/18/2022 13:00,2.48E+02,6.04E+02,1.828230115
1/18/2022 14:00,3.40E+01,4.55E+02,1.799340549
1/18/2022 15:00,6.40E+01,2.82E+02,2.375358739
1/18/2022 16:00,5.00E+00,1.69E+02,2.682746592
1/18/2022 17:00,1.20E+01,9.87E+01,2.831976363
1/18/2022 18:00,4.10E+01,6.73E+01,2.96480942
1/18/2022 19:00,2.22E+02,6.30E+01,3.026873594
1/18/2022 20:00,1.08E+03,2.37E+02,3.071083841
1/18/2022 21:00,1.53E+03,4.82E+02,3.065019214
1/18/2022 22:00,1.19E+03,6.79E+02,3.018006627
1/18/2022 23:00,1.47E+03,9.22E+02,3.0067512
1/19/2022 0:00,8.91E+02,1.06E+03,2.973435755
1/19/2022 1:00,9.06E+02,1.18E+03,3.02890999
1/19/2022 2:00,9.82E+02,1.16E+03,3.080806804
1/19/2022 3:00,8.15E+02,1.04E+03,3.094296397
1/19/2022 4:00,1.03E+03,1.02E+03,3.130333768
1/19/2022 5:00,1.02E+03,9.41E+02,3.12150513
1/19/2022 6:00,1.66E+03,1.07E+03,3.099335278
1/19/2022 7:00,1.72E+03,1.20E+03,3.013679697
1/19/2022 8:00,1.21E+03,1.24E+03,2.89670989
1/19/2022 9:00,1.46E+03,1.35E+03,2.778392458
1/19/2022 10:00,8.67E+02,1.32E+03,2.580354661
1/19/2022 11:00,6.25E+02,1.26E+03,2.40654018
1/19/2022 12:00,3.10E+02,1.03E+03,2.198657087
1/19/2022 13:00,2.58E+02,7.88E+02,2.072494985
1/19/2022 14:00,8.20E+01,6.00E+02,2.071268163
1/19/2022 15:00,1.41E+02,3.81E+02,2.46612587
1/19/2022 16:00,1.14E+02,2.55E+02,2.773786445
1/19/2022 17:00,4.30E+01,1.58E+02,2.893021592
1/19/2022 18:00,7.10E+01,1.18E+02,3.003388718
1/19/2022 19:00,2.56E+02,1.18E+02,3.08374144
1/19/2022 20:00,1.13E+03,2.93E+02,3.123198075
1/19/2022 21:00,1.95E+03,5.94E+02,3.113999028
1/19/2022 22:00,1.24E+03,7.82E+02,3.062644648
1/19/2022 23:00,1.40E+03,1.01E+03,3.047339779
1/20/2022 0:00,1.30E+03,1.21E+03,3.040800061
1/20/2022 1:00,9.48E+02,1.33E+03,3.081047111
1/20/2022 2:00,9.63E+02,1.30E+03,3.129421328
1/20/2022 3:00,1.08E+03,1.16E+03,3.136720567
1/20/2022 4:00,1.00E+03,1.12E+03,3.131939295
1/20/2022 5:00,1.30E+03,1.10E+03,3.117381789
1/20/2022 6:00,1.94E+03,1.21E+03,3.073535065
1/20/2022 7:00,1.80E+03,1.35E+03,2.961895474
1/20/2022 8:00,1.10E+03,1.37E+03,2.810680475
1/20/2022 9:00,9.90E+02,1.36E+03,2.683947131
1/20/2022 10:00,7.32E+02,1.31E+03,2.51675566
1/20/2022 11:00,5.45E+02,1.18E+03,2.333447274
1/20/2022 12:00,3.29E+02,9.16E+02,2.104373288
1/20/2022 13:00,1.84E+02,6.47E+02,1.903993826
1/20/2022 14:00,1.18E+02,4.83E+02,1.951013539
1/20/2022 15:00,6.40E+01,3.29E+02,2.481442629
1/20/2022 16:00,5.30E+01,2.16E+02,2.814469571
